id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
2334,Taxi 3,"Action,Comedy",fr,"A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in.",22.262,2003-01-29,5.7,1233
661231,Operation Mincemeat,"War,History,Drama",en,"In 1943, two British intelligence officers concoct Operation Mincemeat, wherein their plan to drop a corpse with false papers off the coast of Spain would fool Nazi spies into believing the Allied forces were planning to attack by way of Greece rather than Sicily.",44.29,2022-04-01,6.7,288
481848,The Call of the Wild,"Adventure,Family,Drama",en,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",39.469,2020-02-19,7.6,2929
177494,Veronica Mars,"Comedy,Drama,Crime",en,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",9.148,2014-03-13,6.6,938
10606,The Philadelphia Experiment,"Science Fiction,Adventure,Thriller",en,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",12.639,1984-08-03,6.2,287
468198,The Place,"Drama,Thriller,Mystery",it,"In a coffee shop, nine seemingly unrelated strangers meet with a mysterious man who seems to have the power to grant all their wishes, in return for which they must carry out any task he decides to assign them.",8.199,2017-11-04,7.1,1087
20875,Operation Y and Other Shurik's Adventures,Comedy,ru,"The film consists of three independent parts: ""Workmate"", ""Déjà vu"" and ""Operation Y"". The plot follows the adventures of Shurik (alternative spelling — Shourick), the naive and nerdy Soviet student who often gets into ludicrous situations but always finds a way out very neatly.  ""Operation Y and Shurik's Other Adventures"" was a hit movie and became the leader of Soviet film distribution in 1965.",9.284,1965-08-16,8.0,204
5971,We're No Angels,"Comedy,Crime",en,Two escaped cons' only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,6.544,1989-06-02,6.1,389
10758,Waitress,"Drama,Comedy,Romance",en,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",8.861,2007-05-25,6.8,426
15765,What's Love Got to Do with It,"Drama,Music",en,"What's Love Got to Do with It is a 1993 American biographical film directed by Brian Gibson, based on the life of Tina Turner. The film stars Angela Bassett as Tina Turner and Laurence Fishburne as Ike Turner.  The screenplay was adapted by Kate Lanier from the book I, Tina co-written by Turner with Kurt Loder. Both Ike and Tina assigned rights to Lanier for their lives to be dramatized in the film. The film's soundtrack featured the hit song ""I Don't Wanna Fight"", which went to number one in seven countries.",9.685,1993-06-09,7.0,216
10632,The Hunted,"Drama,Action,Thriller,Crime",en,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. A former Special Operations instructor is approached and asked to apprehend Hallum—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",13.176,2003-03-11,6.1,592
254474,Zombeavers,"Horror,Action,Comedy",en,College friends find their weekend of sex and debauchery ruined when deadly zombie beavers swarm their riverside cabin.,26.738,2014-10-20,4.9,554
15671,Picture This,Comedy,en,"Bookish and unpopular Mandy finds her luck finally changing when Drew, the school hottie, invites her to the year's biggest party. But with being grounded and Drew's ex-girlfriend bent on thwarting her, Mandy may be destined to remain a geek. Can a little ingenuity and some help from her friends save the day?",7.416,2008-07-13,5.7,259
9277,The Sting,"Comedy,Crime,Drama",en,Set in the 1930s this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,12.996,1973-12-25,8.0,2014
25475,Tinker Bell and the Lost Treasure,"Animation,Family,Adventure,Fantasy",en,"A blue harvest moon will rise, allowing the fairies to use a precious moonstone to restore the Pixie Dust Tree, the source of all their magic. But when Tinker Bell accidentally puts all of Pixie Hollow in jeopardy, she must venture out across the sea on a secret quest to set things right.",52.192,2009-09-03,6.8,797
70435,Haywire,"Action,Drama,Thriller",en,A black ops soldier seeks payback after she is betrayed and left for dead.,20.1,2011-11-01,5.7,1120
320316,Italiano medio,Comedy,it,Hard core environmentalist tries a pill that reduces his mental skills to 2%,6.894,2015-01-29,5.8,451
2046,The Gift,"Horror,Drama,Thriller,Mystery",en,"Annie Wilson, young widow and mother of three, makes her living foretelling others' futures⁠—though her own has become cloudier than even she can see. Threatened by a client's violent husband and plagued by visions of a missing local woman, Annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed.",12.87,2000-03-16,6.4,929
345938,The Shack,"Drama,Fantasy",en,"After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",110.472,2017-03-03,7.5,1717
477510,Dog Days,"Romance,Comedy",en,A group of people in Los Angeles are brought together thanks to their canine friends.,10.799,2018-08-10,6.8,235
27022,The Sorcerer's Apprentice,"Fantasy,Adventure,Action",en,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",37.994,2010-07-13,6.1,4302
11540,Adventures of Arsène Lupin,"Romance,Action,Adventure,Crime,Mystery",fr,"As the daring thief Arsène Lupin (Duris) ransacks the homes of wealthy Parisians, the police, with a secret weapon in their arsenal, attempt to ferret him out.",6.575,2004-09-17,5.2,284
10061,Escape from L.A.,"Action,Adventure,Science Fiction,Thriller",en,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.",9.867,1996-08-09,5.9,1143
509730,The Queen's Corgi,"Family,Animation",en,"Since his arrival at Buckingham palace, Rex lives a life of luxury. Top dog, he has superseded his three fellow Corgis in Her Majesty’s heart. His arrogance can be quite irritating. When he causes a diplomatic incident during an official dinner with the President of the United States, he falls into disgrace. Betrayed by one of his peers, Rex becomes a stray dog in the streets of London. How can he redeem himself? In love, he will find the resources to surpass himself in the face of great danger…",16.168,2019-02-13,6.0,342
22843,Evangelion: 2.0 You Can (Not) Advance,"Animation,Science Fiction,Action,Drama",ja,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",30.334,2009-06-26,7.9,618
2698,Evan Almighty,"Fantasy,Comedy,Family",en,"Junior congressman Evan Baxter, whose wish is to ""change the world"" is heard by none other than God. When God appears with the perplexing request to build an ark, Evan is sure he is losing it.",27.208,2007-06-09,5.5,3611
520360,King of Thieves,"Crime,Drama",en,"London, England, April 2015. Brian Reader, a retired thief, gathers an unlikely gang of burglars to perpetrate the biggest and boldest heist in British history. The thieves assault the Hatton Garden Safe Deposit Company and escape with millions in goods and money. But soon the cracks between the gang members begin to appear when they discuss how to share the loot.",10.644,2018-09-04,5.4,333
597208,Nightmare Alley,"Crime,Drama,Thriller",en,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.,184.853,2021-12-02,7.0,1834
24016,The Sheltering Sky,"Adventure,Drama,Romance",en,An American couple drift toward emptiness in postwar North Africa.,6.853,1990-10-24,6.7,200
920394,My Father's Violin,"Drama,Music",tr,"Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",33.154,2022-01-21,8.0,280
300666,Bravetown,"Drama,Music",en,"After an accidental drug overdose, a talented teenage DJ goes to live with his estranged father in a small Army town, where he gets to the bottom of his own pain and learns empathy for others.",8.031,2015-05-08,6.8,269
10495,The Karate Kid Part III,"Action,Family,Drama,Adventure",en,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",25.215,1989-06-29,5.9,1247
350499,Pokémon the Movie: Hoopa and the Clash of Ages,"Family,Adventure,Animation,Action,Fantasy",ja,"Ash, Pikachu, and their friends come to a desert city by the sea. Here they meet the Mythical Pokémon Hoopa, which has the ability to summon things—including people and Pokémon—through its magic rings. After a scary incident, they learn of a story about a brave hero who stopped the rampage of a terrifying Pokémon long ago. Now, the threat that has been bottled up for years is in danger of breaking loose again.",71.865,2015-07-18,6.7,207
419835,Crooked House,"Drama,Mystery,Crime",en,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.",13.537,2017-09-06,6.4,751
680531,The Mad Women's Ball,"Drama,Thriller,History",fr,"Eugenie has a unique gift: she hears and sees the dead. When her family discovers her secret, at the end of the 19th century, she is taken by her father and brother to the neurological clinic at La Pitié Salpêtrière with no possibility of escaping her fate. Her destiny becomes entwined with that of Geneviève, a nurse at the hospital.",39.598,2021-09-12,7.2,203
1913,The Sea Inside,Drama,es,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",7.777,2004-09-03,7.6,723
13483,Awake,"Thriller,Crime,Mystery",en,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",18.859,2007-11-28,6.4,1106
720755,The Kid Detective,"Comedy,Drama,Mystery",en,"A once-celebrated kid detective, now 31, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.",10.905,2020-10-16,6.6,238
293646,The 33,"Drama,History",en,"Based on the true story of the collapse of a mine in San Jose, Chile—that left 33 miners isolated underground for 69 days.",15.914,2015-08-06,6.3,814
10016,Ghosts of Mars,"Action,Horror,Science Fiction",en,Melanie Ballard is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend dangerous criminal James Williams. Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,12.048,2001-08-24,5.2,869
447332,A Quiet Place,"Horror,Drama,Science Fiction",en,A family is forced to live in silence while hiding from creatures that hunt by sound.,103.119,2018-04-03,7.4,11807
508439,Onward,"Family,Animation,Adventure,Comedy,Fantasy",en,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",52.864,2020-02-29,7.8,5096
287689,7 Days in Hell,"TV Movie,Comedy",en,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,8.884,2015-07-11,6.5,297
9350,Cliffhanger,"Action,Adventure,Thriller",en,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",21.641,1993-05-28,6.5,1879
345009,Mine,"War,Thriller",en,"After a failed assassination attempt, a soldier finds himself stranded in the desert. Exposed to the elements, he must survive the dangers of the desert and battle the psychological and physical toll of the treacherous conditions.",25.996,2016-10-06,6.6,1107
792,Platoon,"Drama,War,Action",en,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",29.809,1986-12-19,7.7,3605
22494,Frequently Asked Questions About Time Travel,"Comedy,Drama,Romance,Science Fiction",en,Follows three social outcasts -- two geeks and a cynic -- as they attempt to navigate a time-travel conundrum in the middle of a British pub. Faris plays a girl from the future who sets the adventure in motion.,9.847,2009-04-24,6.9,446
841755,Mortal Kombat Legends: Battle of the Realms,"Animation,Action,Fantasy",en,"The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat.",121.616,2021-08-30,7.8,276
14098,100 Feet,"Horror,Thriller",en,"After Marnie Watson kills her abusive husband in self-defense, she is condemned to house arrest... only to discover that the house is possessed by the enraged and violent spirit of her dead husband.",8.006,2008-07-22,5.5,238
1637,Speed,"Action,Adventure,Crime",en,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",35.863,1994-06-09,7.1,4984
431075,Polaroid,"Horror,Thriller,Mystery",en,"High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all.",23.554,2019-01-10,6.0,821
271110,Captain America: Civil War,"Adventure,Action,Science Fiction",en,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",167.83,2016-04-27,7.4,20066
1585,It's a Wonderful Life,"Drama,Family,Fantasy",en,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",32.21,1946-12-20,8.3,3359
270400,Breathe,Drama,fr,"Charlie, a 17-year-old girl tortured by doubt, is thrilled when she becomes friends with Sarah, but when Sarah tires of Charlie and looks for a new friend, their relationship takes an ominous turn.",7.847,2014-11-12,7.1,417
19165,The Land Before Time V: The Mysterious Island,"Animation,Family,Adventure",en,"A plague of locusts strikes the Great Valley and decimates the plants . When the adults in the herd begin fighting over the scarce resources, young Littlefoot and his friends Petrie, Cera, Ducky and Spike split off from the main group, becoming stranded on an island after their path was destroyed by a tsunami. As they search for a way off the island, they encounter an old acquaintance who may become friend or foe.",10.581,1997-09-12,6.1,271
1091,The Thing,"Horror,Mystery,Science Fiction",en,"Members of an American scientific research outpost in Antarctica find themselves battling a parasitic alien organism capable of perfectly imitating its victims. They soon discover that this task will be harder than they thought, as they don't know which members of the team have already been assimilated and their paranoia threatens to tear them apart.",42.953,1982-06-25,8.0,5424
592350,My Hero Academia: Heroes Rising,"Animation,Action,Fantasy,Adventure",ja,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",224.617,2019-12-20,8.3,942
25913,Balto II: Wolf Quest,"Family,Animation,Adventure",en,Balto and his daughter Aleu embark on a journey of adventure and self discovery.,15.911,2002-02-19,6.2,445
16000,Ben 10: Race Against Time,"Action,Family,Science Fiction",en,"Ben, Gwen, and Max must stop an extraterrestrial who plans to open a gateway that leads to an alien invasion.",28.36,2008-02-11,5.8,251
16219,Gladiator,"Action,Drama",en,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",17.536,1992-03-06,7.5,238
352492,XOXO,"Music,Drama",en,"XOXO follows six strangers whose lives collide in one frenetic, dream-chasing, hopelessly romantic night.",16.535,2016-08-26,6.0,557
125490,Antiviral,"Science Fiction,Horror",en,"Syd March is an employee at a clinic that sells injections of live viruses harvested from sick celebrities to obsessed fans. When he becomes infected with the disease that kills super sensation Hannah Geist, Syd becomes a target for collectors and rabid fans. He must unravel the mystery surrounding her death before he suffers the same fate.",11.053,2012-09-19,5.9,285
2565,Joe Versus the Volcano,"Comedy,Romance",en,"Hypochondriac Joe Banks finds out he has six months to live, quits his dead end job, musters the courage to ask his co-worker out on a date, and is then hired to jump into a volcano by a mysterious visitor.",8.422,1990-03-09,5.6,413
109431,Identity Thief,"Comedy,Crime",en,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",29.412,2013-02-07,5.8,2963
350,The Devil Wears Prada,"Comedy,Drama,Romance",en,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",57.084,2006-06-29,7.4,10170
419743,Disobedience,"Drama,Romance",en,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",34.791,2017-09-10,7.0,939
313369,La La Land,"Comedy,Drama,Romance,Music",en,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",33.13,2016-11-29,7.9,14402
14202,The Painted Veil,"Romance,Drama",en,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",10.165,2006-01-01,7.3,952
455714,Bad Genius,"Comedy,Drama,Crime,Thriller",th,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.",16.315,2017-05-03,8.0,639
34065,Pokémon: Destiny Deoxys,"Family,Adventure,Animation,Fantasy",ja,"A comet bearing a deadly Pokemon creature crash-lands onto Earth, terrorising a nearby high-tech city, where Ash, Pikachu and friends are currently visiting...",22.72,2004-07-22,6.5,205
240916,Reasonable Doubt,"Crime,Thriller",en,"When up-and-coming District Attorney Mitch Brockden commits a fatal hit-and-run, he feels compelled to throw the case against the accused criminal who was found with the body and blamed for the crime. Following the trial, Mitch's worst fears come true when he realizes that he acquitted a guilty man, and he soon finds himself on the hunt for the killer before more victims pile up.",17.927,2014-01-17,5.8,474
71883,Redline,"Animation,Action,Science Fiction",ja,"The most dangerous and exciting car race in the universe is held only once every five years. And that's tonight. The competitors are lined up at the starting block. In his vehicle, JP, the most daredevil driver on the circuit, is ready for the green light. Female driver Sonoshee, with whom he is secretly in love, is also on the starting line. She will stop at nothing to get on to that podium. In this race, not only is anything possible, but also anything is allowed. In fact, their adversaries have modified their vehicles to equip them with highly destructive weapons; with such participants, it is hardly surprising that Redline is forbidden by the authorities, who will try anything to halt the proceedings.",15.203,2010-05-27,7.5,305
26736,Wizards of Waverly Place: The Movie,"Family,TV Movie,Adventure,Comedy,Drama,Fantasy",en,A young wizard accidentally conjures a spell that puts her family in jeopardy.,24.26,2009-08-28,6.6,1245
53174,Kokowääh,Comedy,de,"Henry is a playboy who has no idea that he is the father of a beautiful, cute girl out of a One-night-Stand. Her mother left the daughter in front of Henry door after her husband realized after 8 years of marriage that he is not the father so their relationship now is breaking up... By the way: Kokowääh, is how a German (in this case an 8 Year old child) that has never heard the dish before - would pronounce ""Coq Au Vin"" (chicken in a wine sauce).",7.279,2011-02-03,6.2,232
12090,Just Married,"Comedy,Romance",en,"Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.",15.362,2003-01-08,5.7,1124
5206,The Boss of It All,Comedy,da,An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.,9.169,2006-09-21,6.6,217
39414,Paper Man,"Comedy,Drama",en,"A coming-of-middle-age comedy that chronicles the unlikely friendship between failed author Richard Dunne and a Long Island teen who teaches him a thing or two about growing up, all under the disapproving eye of his long-suffering wife and his imaginary Superhero friend.",9.721,2009-06-15,6.3,261
1271,300,"Action,Adventure,War",en,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",50.968,2007-03-07,7.2,11834
424,Schindler's List,"Drama,History,War",en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,44.761,1993-12-15,8.6,12959
19913,(500) Days of Summer,"Comedy,Drama,Romance",en,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",62.545,2009-07-17,7.3,8498
3021,1408,"Horror,Mystery",en,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",24.316,2007-06-22,6.7,3504
776,The Rules of the Game,"Drama,Comedy,Romance",fr,A weekend at a marquis’ country château lays bare some ugly truths about a group of haut bourgeois acquaintances.,8.544,1939-07-09,7.7,422
272548,Moonwalkers,Comedy,en,"What if Apollo 11 never actually made it? What if, in reality, Stanley Kubrick secretly shot the famous images of the moon landing in a studio, working for the US administration? This is the premise of a totally plausible conspiracy theory that takes us to swinging sixties London, where a stubborn CIA agent will never find Kubrick but is forced to team up with a lousy manager of a seedy rock band to develop the biggest con of all time.",9.491,2015-03-14,6.2,312
200,Star Trek: Insurrection,"Science Fiction,Action,Adventure,Thriller",en,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",16.319,1998-12-11,6.4,937
141,Donnie Darko,"Fantasy,Drama,Mystery",en,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",32.477,2001-10-24,7.8,10520
106646,The Wolf of Wall Street,"Crime,Drama,Comedy",en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",182.109,2013-12-25,8.0,20064
500006,Utøya: July 22,"History,Drama",no,"The movie tells the story about a girl who has to hide and survive from a right wing terrorist while looking for her little sister during the terrorist attacks in Norway on the island Utøya, July 22nd.",15.102,2018-03-09,7.3,272
84892,The Perks of Being a Wallflower,Drama,en,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",57.496,2012-09-20,7.8,9057
15566,Surviving Christmas,"Comedy,Romance",en,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",7.215,2004-09-21,5.7,420
11152,The Ruins,Horror,en,"Americans Amy, Stacy, Jeff and Eric look for fun during a sunny holiday in Mexico, but they get much more than that after visiting an archaeological dig in the jungle.",15.366,2008-04-02,5.9,887
525460,Welcome Home,"Thriller,Horror",en,A couple try to repair their damaged union in an Italian vacation paradise. Then they discover the owner's intentions.,24.329,2018-11-16,5.2,266
15764,Sophie's Choice,"Drama,Romance",en,"Stingo, a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie and her lover Nathan, he learns that she is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.",8.672,1982-12-08,7.4,693
27936,Micmacs,"Action,Comedy,Crime",fr,"While standing in the doorway of the video shop where he works, Bazil is inadvertently shot in the head. Now homeless and jobless, he is taken in by a troupe of misfits who live in a giant mound of trash. There Bazil begins his quest for revenge against the people who produced the gun that shot him.",9.161,2009-10-28,6.6,454
178,Blown Away,"Thriller,Action,Crime,Drama",en,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,13.429,1994-07-01,6.1,415
398173,The House That Jack Built,"Drama,Horror,Crime,Thriller",en,"Failed architect, engineer and vicious murderer Jack narrates the details of some of his most elaborately orchestrated crimes, each of them a towering piece of art that defines his life's work as a serial killer for twelve years.",17.764,2018-10-04,7.2,2125
453278,The Rider,Drama,en,"Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States.",8.304,2018-03-21,7.3,380
659067,Earth and Blood,"Action,Thriller",fr,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,13.421,2020-04-17,6.2,265
